Name,ZipCode
Midtown Terrace Non-lndscpd Grnspc,94131
Midtown Terrace Clubhouse,94131
Midtown Terrace Children's Play Areas,94131
MIdtown Terrace Hardscape,94131
Midtown Terrace Landscaped Areas,94131
Interior Green Belt Natural Areas,94131
Garden for the Environment,94131
White Crane Springs Community Garden,94131
Berkeley Wy OS Non-Landscaped Green,94131
Crags Court Non-landscaped Grnspc,94131
Christopher ball fields,94131
Christopher Childrens Play Area,94131
Christopher Clubhouse,94131
Glen ball fields,94131
Glen Park Children's Play Areas,94131
Christopher tennis,94131
Glen Park Tennis Courts,94131
Christopher Community Garden,94131
Crags Court Community Garden,94131
Glen: Silver TreeClubhouse,94131
Christopher Hardscape,94131
Christopher landscaping,94131
Crags Court Hardscaped Areas,94131
Christopher Performance Space,94131
Glen Park Rec Center,94131
Aptos: Ball Fields,94127
Aptos: Children's Play Area,94127
Aptos: Picnic Area,94127
Aptos: Multi-purpose Paved Area,94127
Aptos: Tennis,94127
Aptos: Hardscaped Areas,94127
Aptos: Landscaped Areas,94127
Miraloma ball fields,94127
Miraloma Basketball Courts,94127
Miraloma Clubhouse,94127
Miraloma Children's Play Areas,94127
Sunnyside PG Picnic Areas,94127
Sunnyside Tennis Court,94127
Miraloma Hardscaped Areas,94127
,NA
Miraloma Landscaped Areas,94127
Sunnyside DPW Hardscape,94127
Sunnyside Hardscape,94127
Sunnyside Maintenance Facilities,94127
Sunnyside PG Landscaped Areas,94127
Sunnyside Clubhouse,94127
Sunnyside Basketball Courts,94127
Sunnyside Children's Play Areas,94127
Miraloma Tennis Court,94127
Edgehill Mountain Natural Areas,94127
Mt Davidson Park Natural Areas,94127
,NA
West Portal Tennis Court,94127
Mt Davidson Landscaped Areas,94127
Mt Davidson Park Hardscaped Areas,94127
,NA
West Portal Hardscaped Areas,94127
West Portal Landscaped Areas,94127
West Portal Clubhouse,94127
West Portal Children's Play Areas,94127
West Portal Playfields,94127
Golden Gate Heights Children's Play Areas,94127
Golden Gate Heights Tennis Courts,94127
Glen Park Non-landscaped Greenspace,94127
Glen Park Natural Areas,94127
,NA
O'Shaughnessy Hollow Natural Areas,94127
Glen Park Hardscaped Areas,94127
,NA
Glen Park Landscaped Areas,94127
Glen Park Access Roads,94127
Bayview Hill Natural Areas,94124
Candlestick Park Parking Lots,94124
Gilman ball fields,94124
Gilman Basketball Courts,94124
Gilman Bathrooms,94124
Gilman Clubhouse,94124
Gilman Children's Play Areas,94124
Gilman Hardscaped Areas,94124
Gilman Landscaped Areas,94124
Candlestick Park Stadium,94124
Rogers:  Non-landscaped Greenspace,94124
India Basin Natural Areas,94124
Palou/Phelps Natural Areas,94124
India Basin Parking Area,94124
Silver Terrace Parking Lots,94124
Rogers: Basketball,94124
Rogers: Restrooms,94124
Rogers: Children's Play Area,94124
Bay View Ball Fields,94124
Bay View Restrooms,94124
Bay View Children's Play Areas,94124
Hilltop Park Bathrooms,94124
Hilltop Park Children's Play Areas,94124
India Basin Basketball Courts,94124
India Basin Childrens Play Areas,94124
Joseph Lee Children's Play Areas,94124
Palou/Phelps Basketball Courts,94124
Palou/Phelps Children's Play Areas,94124
Selby/Palou Basketball Courts,94124
Selby/Palou Children's Play Areas,94124
Silver Terrace Ball Fields,94124
Silver Terrace Basketball Courts,94124
Silver Terrace Clubhouse,94124
Silver Terrace Children's Play Areas,94124
Youngblood Coleman Ball Fields,94124
Youngblood Coleman Clubhouse,94124
Youngblood Coleman Children's Play Areas,94124
YoungbloodColeman Basketball Courts,94124
Rogers: Picnic Areas,94124
Hilltop Park Performance Spaces,94124
Hilltop Park Picnic Areas,94124
India Basin Picnic Areas,94124
Selby/Palou Picnic Areas,94124
Silver Terrace Multiuse Paved  Area,94124
Youngblood Coleman PG Picnic Area,94124
Hilltop Park Skatepark,94124
Joseph Lee Rec Center,94124
Martin Luther King Jr Pool,94124
Silver Terrace Tennis Courts,94124
Youngblood tennis,94124
Adam Rogers Park Community Garden,94124
Rogers: Hardscaped Areas,94124
Rogers: Landscaped Areas,94124
Bay View PG Hardscaped Areas,94124
Bay View landscaping,94124
Hilltop Park Hardscaped Areas,94124
,NA
Hilltop Park Landscaped Areas,94124
India Basin Hardscaped Areas,94124
India Basin Landscaped Areas,94124
Joseph Lee Landscaped Areas,94124
Joseph Lee RC Hardscaped Areas,94124
Palou/Phelps Hardscaped Areas,94124
Palou/Phelps Landscaped Areas,94124
Ridgetop Plaza Hardscape,94124
Ridgetop Plaza Landscaped Areas,94124
Selby/Palou Hardscaped Areas,94124
Selby/Palou Landscaped Areas,94124
Silver Terrace Hardscaped Areas,94124
Silver Terrace Landscaped Areas,94124
Silver Terrace Maint Facilities,94124
Youngblood Coleman Hardscaped Areas,94124
Youngblood Coleman Landscaped Areas,94124
Youngblood Coleman Soccer Fields,94124
Silver Terrace Fieldhouse/Bleachers,94124
Funston Senior Center,94123
Moscone ball fields,94123
Moscone Basketball Courts,94123
Moscone Bathrooms,94123
Moscone Paved Play Areas,94123
Moscone Rec Center,94123
Moscone Fieldhouse and Bleachers,94123
Allyne: Hardscaped Areas,94123
Allyne: Landscaped Areas,94123
Moscone Golf Facilities,94123
Moscone Hardscaped Areas,94123
Moscone landscaping,94123
Moscone Maintenance Facility,94123
Moscone Children's Play Area (Chestnut/Laguna),94123
Moscone Tennis Courts,94123
Cow Hollow Clubhouse,94123
Cow Hollow Children's Play Areas,94123
Cow Hollow Hardscaped Areas,94123
Cow Hollow landscaping,94123
Palace of Fine Arts - parking lots,94123
Palace of Fine Arts - hardscaped area,94123
,NA
Place of Fine Arts Non-lndscp Grnsp,94123
,NA
Palace - lagoon,94123
Palace of Fine Arts - theater,94123
,NA
Palace of Fine Arts - exposition space,94123
Palace of Fine Arts - landscaped area,94123
,NA
Palace of Fine Arts - road,94123
Marina Green Parking Lots,94123
Harbormasters Office,94123
Marina Green Hardscaped Areas,94123
Marina Green landscaping,94123
Marina Green Bathrooms East,94123
Marina Green Bathrooms West,94123
Grand View OS Non-landscaped Grnspc,94122
15th: Natural Areas,94122
Rock Outcropping Natural Areas,94122
Sunset Playfields,94122
Sunset Rec Center,94122
Sunset Tennis Courts,94122
Sunset PG Community Garden,94122
Grand View Hardscaped Areas,94122
Sunset Landscaped Areas,94122
Grand View Park Natural Areas,94122
Sunset Ball Fields,94122
Sunset Basketball Courts,94122
Sunset Children's Play Areas,94122
Sunset Playground Hardscaped Areas,94122
Great Highway Non-Landscaped Areas,94122
,NA
Lower Great Hwy Hardscaped Areas,94122
,NA
Lower Great Hwy Landscaped Areas,94122
,NA
Lower Great Highway Judah Restrooms,94122
Lower Great Highway Taraval Restrooms,94122
Lower Great Hwy Wawona Bathrooms,94122
Vicente Maintenance Facility,94122
Richmond Rec Ctr Parking Lots,94121
Argonne: Basketball,94121
Argonne: Clubhouse,94121
Argonne:  Children's Play Area,94121
DuPont Courts Restrooms,94121
Richmond PG Clubhouse,94121
Richmond Children's Play Areas,94121
Rochambeau Basketball Courts,94121
Rochambeau Clubhouse,94121
Rochambeau Children's Play Areas,94121
Richmond PG Paved Multiuse Areas,94121
Rochambeau Multiuse Paved Play Area,94121
Rochambeau Picnic Areas,94121
Richmond Rec Center,94121
Argonne: Tennis,94121
DuPont Courts Tennis Courts,94121
Richmond PG Tennis Courts,94121
Rochambeau Tennis Courts,94121
Argonne: Hardscaped Areas,94121
Argonne: Landscaped Areas,94121
DuPont Courts Hardscape,94121
DuPont Courts Landscaped Areas,94121
Richmond PG Landscaped Areas,94121
Richmond Playground Hardscape,94121
Richmond Rec Ctr Hardscape,94121
Richmond Rec Ctr Landscaped Areas,94121
Rochambeau Hardscaped Areas,94121
Rochambeau Landscaped Areas,94121
Lincoln Park Parking Lots,94121
Lincoln Park Childrens Play Area,94121
Lincoln Park Golf Course Clubhouse,94121
Lincoln Park Restrooms,94121
Lincoln Park Golf Course,94121
Lincoln Park Hardscaped Areas,94121
Lincoln Park Maintenance Buildings,94121
Palace of the Legion of Honor,94121
Lincoln Park Landscaped Areas,94121
Lincoln Park Roadway,94121
Legion of Honor Ornamental Gardens,94121
Balboa Natural Areas,94121
Fulton Picnic Areas,94121
Cabrillo Children's Play Area,94121
Cabrillo Basketball Courts,94121
Cabrillo Tennis Courts,94121
Cabrillo Clubhouse,94121
Cabrillo Hardscape,94121
Cabrillo Landscaped Areas,94121
Cabrillo Storage Shed,94121
Fulton Hardscaped Areas,94121
Fulton Landscaped Areas,94121
Fulton Children's Play Areas,94121
Fulton Tennis Courts,94121
Fulton Basketball Courts,94121
Fulton Clubhouse,94121
Richmond PG Basketball Courts,94121
Richmond PG Basketball Courts,94121
Julius Kahn Non-Landscaped Green,94118
Julius Kahn Parking Areas,94118
Kahn ball fields,94118
Julius Kahn Basketball Courts,94118
Julius Kahn Clubhouse,94118
Julius Kahn Children's Play Areas,94118
Laurel Ball Fields,94118
Laurel Hill Basketball Courts,94118
Laurel Hill Clubhouse,94118
Laurel Hill Children's Play Areas,94118
Presidio Heights Basketball Courts,94118
Presidio Heights CPA,94118
Presidio Heights Clubhouse,94118
Julius Kahn Picnic Area,94118
Presidio Heights Paved Playfields,94118
Julius Kahn Playfields,94118
Julius Kahn Tennis Courts,94118
Laurel Hill Tennis Courts,94118
Julius Kahn Hardscaped Areas,94118
Julius Kahn Landscaped Areas,94118
Laurel Hill Hardscaped Areas,94118
Laurel Hill Landscaped Areas,94118
Presidio Hts Hardscaped Areas,94118
Presidio Hts Landscaped Areas,94118
10th: Children's Play Area,94118
Rossi Children's Play Areas,94118
Muriel Leff Children's Play Area,94118
Rossi Annex Bathrooms,94118
Rossi Annex Picnic Areas,94118
Rossi PG Multi-use Paved Play Court,94118
Rossi Tennis Courts,94118
Rossi Community Pool,94118
10th:  Hardscape Areas,94118
10th: Landscaped Areas,94118
Rossi maintenance facility 1,94118
Rossi maintenance facility 2,94118
Muriel Leff Hardscape,94118
Muriel Leff Landscaped Areas,94118
Rossi Annex Hardscaped Areas,94118
Rossi Annex Landscaped Areas,94118
Rossi Hardscaped Areas,94118
,NA
Rossi Landscaped Areas,94118
Rossi ball fields,94118
Rossi Basketball Courts,94118
Park Presidio Non-Landscaped Areas,94118
,NA
Park Presidio Blvd Hardscaped Areas,94118
,NA
Park Presidio Blvd Landscaped Areas,94118
,NA
Mountain Lake Landscaped Areas,94118
Mountain Lake Landscaped Areas,94118
Mountain Lake Hardscape,94118
,NA
Mountain Lake Tennis Courts,94118
Mountain Lake Non-landscaped Greenspace,94118
,NA
Mountain Lake Dog Play Area,94118
Mountain Lake Basketball Court,94118
Mountain Lake Card Shelter,94118
Mountain Lake Children's Play Area,94118
Mountain Lake Restrooms,94118
Alamo: Restrooms,94117
Alamo: Children's Play Area,94117
Alamo: Dog Play Area,94117
Alamo: Hardscaped Areas,94117
,NA
Alamo: Landscaped Areas,94117
,NA
Alamo: Tennis,94117
Buena Vista Non-Landscaped Green,94117
,NA
Buena Vista Natural Areas,94117
Buena Vista tennis,94117
Buena Vista Dog Play Area,94117
Buena Vista Hardscaped Areas,94117
,NA
Buena Vista Landscaped Areas,94117
Buena Vista maintenance facility,94117
Mt Olympus Landscaped Areas,94117
Mt. Olympus Hardscaped Areas,94117
Saturn Street landscaping,94117
Buena Vista Park Children's Play Areas,94117
Triumph of Light Monument,94117
Grattan Basketball Courts,94117
Grattan Clubhouse,94117
Grattan Children's Play Areas,94117
Grattan Paved Multi-use Play Area,94117
Grattan Tennis Courts,94117
Grattan Hardscaped Areas,94117
Grattan landscaping,94117
Grattan Playfields,94117
GGP1 Conservatory Greenhouse 2,94117
GGP2 9th & Fulton Children's Play Area,94117
GGP3 Arboretum South Restrooms,94117
GGP1 Volunteers Program Parking Lots,94117
GGP1 Kezar Fieldhouse S,94117
GGP2 Big Rec Ball Fields,94117
GGP2 Big Rec Bathroom,94117
GGP2 Bowling Green Clubhouse,94117
GGP1 Conservatory Bathroom,94117
GGP3 County Fair Bldg,94117
GGP1 McLaren Lodge,94117
GGP1 McLaren Lodge Annex,94117
GGP1 Panhandle Basketball Courts,94117
GGP1 Sharon Arts Studio,94117
GGP1 Sharon Meadow Bathroom,94117
GGP1 Carousel Bldg,94117
GGP1 Horseshoe Pits Bathroom,94117
GGP1 Kezar Pavilion,94117
GGP1 Koret Children's Quarter,94117
,NA
Park Branch Library Hardscaped Area,94117
GGP1 Tennis Courts,94117
GGP1 Kezar Stadium,94117
GGP1 Conservatory Greenhouse 1,94117
GGP2 Dog Play Area 1,94117
GGP1 Kezar Fieldhouse N,94117
GGP2 Auto Shop,94117
GGP2 Bandshell-Spreckels Temple of Music,94117
GGP1 Park Aid Station,94117
GGP2 Vehicle & Materials Storage,94117
GGP2 Electrical & Iron Shops,94117
GGP2 Nursery,94117
GGP1 Panhandle Restroom Bldg,94117
GGP1 Panhandle Childrens Play Area,94117
GGP2 Greenhouses,94117
GGP2 Paint & Carpentry Shop,94117
Park Branch Library,94117
GGP2 Main Head House,94117
GGP2 Masonry Shop,94117
GGP2 Nursery Bathrooms,94117
GGP2 Nursery Potting Sheds,94117
GGP1 Tennis & Pro Shop,94117
GGP2 Struct Maint Storage Lot,94117
GGP2 Warehouse,94117
Golden Gate Park Roadways,94117
,NA
GGP2 Tree Fern Dell,94117
GGP2 De Laveaga Dell/AIDS Memorial Grove,94117
,NA
GGP1 Camellia Garden,94117
GGP1 Dahlia Garden,94117
GGP1 Fuschia Garden,94117
GGP2 Japanese Tea Garden,94117
,NA
GGP2 John McLaren Rhododendron Dell,94117
,NA
GGP2 Shakespeare Garden,94117
GGP3 Strybing Arboretum,94117
,NA
GGP1 Arizona Garden,94117
GGP2 De Young Museum Gardens,94117
GGP1 Conservatory of Flowers,94117
GGP2 Corp Yard Gas Station,94117
GGP2 Structural Maint Multi-trade Bldg.,94117
GGP4 Urban Forestry Center,94117
GGP5 Senior Center,94117
GGP5 Model Yacht Clubhouse,94117
GGP4 Rose Garden,94117
GGP5 Senior Center Community Garden,94117
GGP5 Equestrian Ctr Shed 1,94117
GGP6 Bercut Equitation Field,94117
GGP5 Equestrian Ctr. Shed 2,94117
GGP6 Golf Course,94117
GGP6 Chain of Lakes Bathroom,94117
GGP6 Golf Course Clubhouse,94117
GGP6 Beach Chalet,94117
GGP6 Queen Wilhelmina Tulip Garden,94117
GGP6 45th Avenue Playground,94117
GGP5 Anglers Lodge,94117
GGP4 Mothers Meadow Playground,94117
GGP3 Strybing Lath House,94117
GGP5 Hellman Hollow Restrooms (frmrly Speedway M,94117
GGP4 Pioneer Log Cabin,94117
GGP4 Stow Lake Boathouse,94117
GGP4 Mothers Meadow Bathroom,94117
GGP5 Police Stables Shed,94117
GGP3 Strybing Greenhouse,94117
GGP3 Strybing Nursery,94117
GGP4 Rose Garden Bathroom,94117
GGP2 Japanese Tea Garden Women's Bathrm,94117
Duboce Landscaped Areas,94117
Duboce Park Children's Play Area,94117
Duboce Landscaped Areas,94117
Duboce Park Basketball Courts,94117
Duboce Hardscape,94117
,NA
Duboce Park Paved Multi-use Play Area,94117
Harvey Milk Recreational Arts Bldg,94117
GGP5 Polo Field Bathroom,94117
GGP2 Lily Pond Natural Areas,94117
GGP1 Oak Woodlands Natural Areas,94117
GGP2 Whiskey Hill Natural Areas,94117
GGP2 Bowling Green/Sharon Parking Area,94117
GGP2 Corp Yard Parking & Vehicle Storage,94117
GGP1 Kezar Parking Area,94117
GGP1 McLaren Lodge Annex Parking,94117
GGP5 Lindley Meadow Corral,94117
GGP1 McLaren Lodge Parking,94117
GGP3 Stybing Arboretum Parking Areas,94117
GGP2 Bowling Greens,94117
GGP1 Ghirardelli Rustic Structure,94117
GGP2 Bowling Green Picnic Areas,94117
GGP1 Kezar Picnic Areas,94117
GGP2 Quarry Lake (Lily Pond),94117
GGP1 Dog Play Area 2,94117
GGP2 Big Rec Handball/Racquetball Courts,94117
GGP1 Carousel Maintenance Bldg,94117
GGP1 Haight St Entrance Bathrooms,94117
GGP1 Haight St Entrance,94117
GGP2 Heroes Redwood Grove,94117
,NA
GGP1 Horseshoe Pits,94117
GGP2 Music Concourse,94117
,NA
GGP1 Peacock Meadow,94117
GGP2 Plumbing Shop,94117
GGP2 Roofing Shop,94117
GGP1 Sharon Meadow,94117
GGP6 Beach Chalet Soccer Fields,94117
GGP2 Stationary Engineers & Electric Rm,94117
GGP1 Conservatory Valley,94117
,NA
GGP2 Structural Maintenance Office,94117
GGP5 Polo Fields and Stadium,94117
GGP4 Stow Lake,94117
,NA
GGP5 Anglers Lodge Parking Areas,94117
GGP5 Disc (Frisbee) Golf Course,94117
GGP4 Strawberry Hill Natural Area,94117
GGP4 Sunken Meadow,94117
GGP5 Petanque Courts,94117
GGP4 Mothers Meadow,94117
GGP5 Fly Casting Pools,94117
GGP6 North Lake,94117
,NA
GGP6 South Lake,94117
GGP4 Elk Glen Lake,94117
GGP4 Mallard Lake,94117
GGP4 Stow Lake Parking Areas,94117
GGP6 Little Speedway Mdw Equestrian Ring,94117
GGP5 Metson Lake,94117
GGP5 Marx Meadow Picnic Areas,94117
GGP4 Stow Lake Picnic Area,94117
GGP4 Pioneer Meadow Picnic Areas,94117
GGP5 Lloyd Lake,94117
GGP5 Spreckels Lake,94117
GGP5 Equestrian Center Stables,94117
GGP5 Lindley Meadow,94117
GGP5 Hellman Hollow Landscape Area ( frmrly Speedway,94117
GGP6 South Lake Parking Area,94117
GGP4 Strawberry Hill Reservoir,94117
GGP4 Doughboy Meadow,94117
GGP6 Bercut Maintenance Bldgs,94117
GGP5 Marx Meadow,94117
GGP5 Model Yacht Club Parking Areas,94117
GGP6 Beach Chalet Parking Areas,94117
GGP6 Bercut Parking Areas,94117
GGP5 Bison Paddock/Petanque Parking Area,94117
GGP5 Dog Play Area 3,94117
GGP5 Dog Training Area,94117
GGP5 Equestrian Center,94117
GGP5 Bison Paddock,94117
GGP6 Little Speedway Meadow,94117
GGP3 Strybing Pump Stn,94117
GGP6 Middle Lake,94117
GGP5 Police Stables,94117
GGP5 Bicycle Training/Learning Area,94117
GGP6 Archery Fields,94117
GGP6 Golf Course Parking Area,94117
GGP6 Bercut Dressage Ring,94117
GGP4 Elk Glen Pump Station,94117
GGP5 Senior Center Parking Area,94117
GGP6 Beach Chalet Landscaped Areas,94117
GGP6 Dutch Windmill,94117
GGP4 Mallard Lake Picnic Area,94117
GGP3 Strybing Arboretum Reservoir,94117
GGP5 Polo Fields Corral,94117
GGP5 Hellman Hollow Picnic Area (frmrly Speedway M,94117
GGP4 Stow Lake Boat Dock,94117
GGP6 Chain of Lakes Picnic Areas,94117
GGP5 Anglers Lodge Maintenance Building,94117
GGP6 Murphy Windmill,94117
GGP2 Japanese Tea Garden Giftshop,94117
GGP2 Japanese Pagoda,94117
GGP2 Japanese Teahouse,94117
Stern: Parking Lots,94116
Larsen Ball Fields,94116
Larsen Basketball Courts,94116
Larsen Restrooms,94116
Larsen Children's Play Areas,94116
Pine Lake Park Clubhouse,94116
Stern: Trocadero Clubhouse,94116
Stern: Rhoda Goldman Concert Meadow,94116
Charlie Sava Community Pool,94116
Stern: McAteer Tennis Courts,94116
LarsenTennis Courts,94116
Parkside Square Tennis Courts,94116
Stern: Dog Play Areas,94116
Larsen Hardscaped Areas,94116
Larsen Landscaped Areas,94116
Stern: Horseshoe Pits,94116
Stern: Maintenance facility,94116
Stern: Putting Green,94116
Pine Lake Park Parking Lots,94116
Parkside ball fields,94116
Parkside Square Basketball Courts,94116
Parkside Square Bathrooms,94116
Parkside Square Children's Play Areas,94116
Stern: Children's Play Area,94116
Wawona Maintenance Building,94116
Pine Lake Park Picnic Areas,94116
West Sunset Parking Lots,94116
South Sunset Ball Fields,94116
South Sunset Basketball Courts,94116
South Sunset Clubhouse,94116
South Sunset Children's Play Areas,94116
South Sunset Picnic Areas,94116
West Sunset Paved Playfields,94116
South Sunset Playfields,94116
South Sunset Tennis Courts,94116
West Sunset Tennis Courts,94116
W Sunset 2 Fieldhouse/Bleachers,94116
W Sunset Erle Fieldhouse/Bleachers,94116
South Sunset Hardscape,94116
South Sunset Landscaped Areas,94116
West Sunset Hardscaped Areas,94116
West Sunset Landscaped Areas,94116
South Sunset Non-landscaped Grnspc,94116
West Sunset Ball Fields,94116
West Sunset Basketball Courts,94116
West Sunset Children's Play Areas,94116
West Sunset Clubhouse,94116
West Sunset Soccer Fields,94116
Hawk Hill Non-Landscaped Greenspace,94116
Hawk Hill Natural Areas,94116
Golden Gate Hts Non-landscaped Area,94116
,NA
Golden Gate Heights Natural Areas,94116
J. P. Murphy Basketball Courts,94116
J. P. Murphy Clubhouse,94116
J. P. Murphy Children's Play Areas,94116
J. P. Murphy Playfields,94116
J. P. Murphy Tennis Court,94116
Golden Gate Hts Hardscaped Areas,94116
,NA
Golden Gate Hts Landscaped Areas,94116
J. P. Murphy Hardscaped Areas,94116
J. P. Murphy Landscaped Areas,94116
McCoppin Square Clubhouse,94116
Stern: Maintenance facility,94116
McCoppin Square Landscaped Areas,94116
,NA
McCoppin Square Restrooms,94116
McCoppin Square Childrens' Play Areas,94116
McCoppin Square Basketball Courts,94116
McCoppin Square Tennis Courts,94116
McCoppin Ball Fields,94116
McCoppin Square Storage Unit,94116
McCoppin Square Hardscaped Areas,94116
,NA
GG/Steiner MP Non-Landscaped Green,94115
Fillmore/Turk Performance Spaces,94115
Fillmore/Turk Hardscaped Areas,94115
Fillmore/Turk Landscaped Areas,94115
Golden Gate/Steiner MP Hardscape,94115
Golden Gate/Steiner MP Landscaping,94115
Cottage Row Mini Park Non-Landscape,94115
Lafayette Park Restrooms,94115
Lafayette Park Children's Play Areas,94115
Japanese Peace Pz Performance Space,94115
Lafayette Park Picnic Areas,94115
Lafayette Park Tennis Courts,94115
Cottage Row Hardscaped Areas,94115
Cottage Row Landscaped Areas,94115
Japanese Peace Plaza Hardscape Area,94115
,NA
Japanese Peace Plaza Landscape Area,94115
,NA
Japanese Peace Plaza Pagoda,94115
Lafayette Maintenance Facility A,94115
Lafayette Park Playfields,94115
Bush & Broderick Mp Non-Landscaped,94115
Raymond Kimbell ball fields,94115
Raymond Kimbell Children's Play Areas,94115
Alta: Multi-use Paved Play Areas,94115
Alta: Dog Play Area,94115
Alta: Hardscaped Areas,94115
,NA
Alta: Landscaped Areas,94115
,NA
Alta: Maintenance Facilities,94115
Beideman/O'Farrell Hardscape,94115
Beideman/O'Farrell Landscaped Areas,94115
Bush/Broderick Hardscaped Areas,94115
Bush/Broderick Landscaped Areas,94115
Presidio Branch Library Landscaping,94115
Presidio Library  Hardscaped Areas,94115
Raymond Kimbell Hardscaped Areas,94115
Raymond Kimbell Landscaped Areas,94115
Alta: Restrooms,94115
Alta: Children's Play Area,94115
Alta: Tennis,94115
Raymond Kimbell Fieldhouse,94115
Hamilton Landscaped Areas,94115
Hamilton Playfields,94115
Hamilton Tennis Courts,94115
Hamilton Basketball Courts,94115
Hamilton Children's Play Areas,94115
Hamilton Hardscaped Areas,94115
,NA
Western Addition Library Prking Lot,94115
Hamilton Rec Center,94115
Douglass Clubhouse,94114
Douglass Children's Play Areas,94114
Noe Valley Courts Basketball Courts,94114
Noe Valley Courts Bathrooms,94114
Noe Valley Courts Children's Play Areas,94114
Douglass Tennis Courts,94114
Noe Valley Courts Tennis Courts,94114
Douglass dog play area,94114
Noe Valley Courts Hardscape,94114
Noe Valley Courts Landscaped Areas,94114
Douglass Picnic Areas,94114
Twin Peaks Natural Areas,94114
,NA
Kite Hill Non Landscaped Greenspace,94114
Mission Dolores Non-Landscaped,94114
Kite Hill Natural Areas,94114
,NA
Seward Children's Play Areas,94114
Corwin Street Community Garden,94114
Mission Dolores Park Dog Play Area,94114
Kite Hill Hardscaped Areas,94114
,NA
Kite Hill Landscaped Areas,94114
Mission Dolores Landscaped Areas,94114
Mission Dolores Park Hardscape,94114
,NA
Seward Hardscaped Areas,94114
Seward landscaping,94114
Seward Non-landscaped Greenspace,94114
Eureka Valley Rec Center,94114
Eureka Valley Ball Fields,94114
Eureka Valley Tennis Courts,94114
Eureka Valley Dog Play Area,94114
Eureka Valley Children's Play Area,94114
Eureka Valley Hardscaped Areas,94114
Eureka Valley Roadways,94114
Eureka Valley Landscaped Areas,94114
Eureka Valley Parking Lots,94114
Eureka Valley Branch Parking Lot,94114
Noe & Beaver Mini Park Community Garden,94114
Eureka Valley Library Hardscape,94114
Eureka Valley Library Landscaping,94114
Noe/Beaver Hardscaped,94114
Community Maintained Area,94114
Corona Hts Non-landscaped Grnspc,94114
States Street Non-landscaped Areas,94114
Corona Heights Natural Areas,94114
,NA
Peixotto Parking Area,94114
States Street Parking Lots,94114
Peixotto Clubhouse,94114
Peixotto Children's Play Areas,94114
Randall Museum,94114
States Street Basketball Courts,94114
States Street Restrooms,94114
States Street Playfields,94114
States Street tennis,94114
Peixotto Tennis Courts,94114
Corona Heights Dog Play Area,94114
States Street Community Garden,94114
Peixotto Hardscaped Area,94114
Peixotto Landscaped Areas,94114
Randall Museum Hardscaped Areas,94114
Corona landscaping,94114
Saturn Street Steps Hardscaped Area,94114
States Street Landscaped Areas,94114
Randall Museum Parking Lot,94114
States Street Children's Play Areas,94114
Corona Heights Hardscaped Areas,94114
,NA
Corona Heights Landscaped Areas,94114
States Street Hardscaped Areas,94114
Tank Hill Natural Areas,94114
Geneva Community Garden,94112
Lakeview/Ashton Natural Areas,94112
Balboa Park Parking Lots,94112
Balboa ball fields,94112
Balboa Park East Bathrooms,94112
Balboa Park Children's Play Areas,94112
Balboa Park West Bathrooms,94112
Grass Playfield,94112
Cayuga Basketball Courts,94112
Cayuga Clubhouse,94112
Cayuga Children's Play Areas,94112
Geneva Carbarn,94112
Head/Brotherhood Basketball Courts,94112
Head/Brotherhood Children's Play Areas,94112
Lessing/Sears Children's Play Areas,94112
Balboa Park Picnic Areas,94112
Balboa Park Playfields,94112
Balboa Park Community Pool,94112
Balboa tennis,94112
Cayuga tennis,94112
Matthew Boxer Stadium,94112
Chalmers: Hardscaped Areas,94112
Chalmers: Landscaped Areas,94112
Balboa Park Hardscaped Areas,94112
Balboa landscaping,94112
Cayuga landscaping,94112
Cayuga Playground Hardscaped Areas,94112
Lessing/Sears Hardscape,94112
Lessing/Sears Landscaped Areas,94112
Lessing/Sears Maintenance Facility,94112
Balboa Park Roadways,94112
Minnie & Lovie Ward Rec Center,94112
Ocean View Soccer Fields,94112
Ocean View Basketball Courts,94112
Ocean View Hardscaped Areas,94112
Ocean View Ball Fields,94112
Ocean View Children's Play Areas,94112
Ocean View Tennis Courts,94112
Ocean View Landscaped Areas,94112
Chalmers: Ball Fields,94112
Chalmers: Basketball,94112
Chalmers: Clubhouse,94112
Chalmers: Children's Play Area,94112
Chalmers: Tennis,94112
St Mary's Ball Fields,94112
St Mary's Basketball Courts,94112
St Mary's Children's Play Areas,94112
St Mary's Playfields,94112
St Mary's Rec Center,94112
St Mary's Tennis Courts,94112
Alemany Farm at St. Mary's Playground,94112
St Mary's Dog Play Area,94112
Excelsior ball fields,94112
Excelsior Basketball Courts,94112
Excelsior Clubhouse,94112
Excelsior Children's Play Areas,94112
Excelsior Picnic Areas,94112
Excelsior Tennis Court,94112
Excelsior Landscaped Areas,94112
Excelsior PG Hardscaped Areas,94112
Cayuga/Lamartine Hardscaped Areas,94112
Cayuga/Lamartine Landscaped Areas,94112
Cayuga/Lamartine Non-Landscaped Greenspace,94112
Crocker Amazon Parking Lots,94112
Crocker Amazon Soccer Field Grandstand,94112
Crocker Amazon Hardscaped Areas,94112
Crocker Amazon landscaping,94112
Crocker Amazon - ball fields,94112
Crocker Amazon Basketball Courts,94112
Crocker Amazon Bocce Ball Courts,94112
Crocker Amazon Clubhouse,94112
Crocker Amazon Children's Play Areas,94112
Crocker Amazon Playfields,94112
Crocker Amazon Tennis,94112
